id,vista, modulo, view_date, usuario
9053,Imprimir sticker tendido,COMA,2024-02-16 14:18:37,null
9052,Registro Auditoria BPT,LOGISTICA,2024-02-16 14:18:31,null
9051,Consulta ventana,LOGISTICA,2024-02-16 14:18:21,null
9050,Hoja de paqueteo,REPORTES,2024-02-16 14:18:17,null
9049,OP - Calidad,LOGISTICA,2024-02-16 14:18:16,null
9048,OPs en Carros,Rollos Tela,2024-02-16 14:18:12,null
9047,Consulta ventana,LOGISTICA,2024-02-16 14:18:04,null
9046,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:18:02,null
9045,Hoja de paqueteo,REPORTES,2024-02-16 14:17:50,null
9044,Consulta ventana,LOGISTICA,2024-02-16 14:17:25,null
9043,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:17:23,null
9042,Trazo,PRODUCCIÓN,2024-02-16 14:17:16,null
9041,Consulta ventana,LOGISTICA,2024-02-16 14:17:12,null
9040,Hoja de paqueteo,REPORTES,2024-02-16 14:17:12,null
9039,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 14:17:03,null
9038,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:16:54,null
9037,Hoja de paqueteo,REPORTES,2024-02-16 14:16:49,null
9036,Consulta ventana,LOGISTICA,2024-02-16 14:16:36,null
9035,Movimiento por OP,REPORTES,2024-02-16 14:16:27,null
9034,Imprimir sticker,COMA,2024-02-16 14:16:26,null
9033,Consulta ventana,LOGISTICA,2024-02-16 14:16:25,null
9032,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 14:16:20,null
9031,Aprobación BU,PLANEACIÓN,2024-02-16 14:16:20,null
9030,Consulta ventana,LOGISTICA,2024-02-16 14:16:08,null
9029,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:15:51,null
9028,Dividir Sticker,COMA,2024-02-16 14:15:49,null
9027,Importar liquidación corte,PLANEACIÓN,2024-02-16 14:15:46,null
9026,Paqueteo,COMA,2024-02-16 14:15:44,null
9025,Consulta ventana,LOGISTICA,2024-02-16 14:15:41,null
9024,Consulta ventana,LOGISTICA,2024-02-16 14:15:39,null
9023,Hoja de paqueteo,REPORTES,2024-02-16 14:15:35,null
9022,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:15:33,null
9021,Liberación de OPs,PLANEACIÓN,2024-02-16 14:14:50,null
9020,Consulta ventana,LOGISTICA,2024-02-16 14:14:31,null
9019,Consulta ventana,LOGISTICA,2024-02-16 14:14:24,null
9018,Consulta ventana,LOGISTICA,2024-02-16 14:14:03,null
9017,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:13:58,null
9016,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:13:50,null
9015,Consulta ventana,LOGISTICA,2024-02-16 14:13:45,null
9014,Consulta ventana,LOGISTICA,2024-02-16 14:13:36,null
9013,Consulta ventana,LOGISTICA,2024-02-16 14:13:36,null
9012,Movimiento por OP,REPORTES,2024-02-16 14:13:35,null
9011,Consulta ventana,LOGISTICA,2024-02-16 14:13:26,null
9010,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:13:26,null
9009,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:13:20,null
9008,Dashboard Ventana,LOGISTICA,2024-02-16 14:13:13,null
9007,Consulta ventana,LOGISTICA,2024-02-16 14:13:02,null
9006,Consulta ventana,LOGISTICA,2024-02-16 14:13:01,null
9005,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:12:54,null
9004,Registro Auditoria BPT,LOGISTICA,2024-02-16 14:12:51,null
9003,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:12:50,null
9002,Consulta ventana,LOGISTICA,2024-02-16 14:12:40,null
9001,Consulta ventana,LOGISTICA,2024-02-16 14:12:39,null
9000,OP - Calidad,LOGISTICA,2024-02-16 14:12:38,null
8999,Rollos en Bodega,Rollos Tela,2024-02-16 14:12:34,null
8998,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:12:15,null
8997,Trazo,PRODUCCIÓN,2024-02-16 14:12:11,null
8996,Wip Grupo,REPORTES,2024-02-16 14:12:09,null
8995,Wip,REPORTES,2024-02-16 14:12:01,null
8994,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:11:48,null
8993,Rollos en Bodega,Rollos Tela,2024-02-16 14:11:46,null
8992,Movimiento por OP,REPORTES,2024-02-16 14:11:29,null
8991,Hoja de paqueteo,REPORTES,2024-02-16 14:11:28,null
8990,Asignar Rollos,Rollos Tela,2024-02-16 14:11:04,null
8989,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:11:02,null
8988,Liquidación,PLANEACIÓN,2024-02-16 14:10:54,null
8987,Preparar Rollos,Rollos Tela,2024-02-16 14:10:52,null
8986,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:10:50,null
8985,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:10:42,null
8984,Agregar rollo a carro,Rollos Tela,2024-02-16 14:10:41,null
8983,Asignar Rollos,Rollos Tela,2024-02-16 14:10:41,null
8982,Imprimir sticker,COMA,2024-02-16 14:10:40,null
8981,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 14:10:38,null
8980,Consulta ventana,LOGISTICA,2024-02-16 14:10:25,null
8979,Tiquete de Corte,REPORTES,2024-02-16 14:10:24,null
8978,Consulta ventana,LOGISTICA,2024-02-16 14:10:20,null
8977,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:10:14,null
8976,Estatus OP BMP,REPORTES,2024-02-16 14:10:07,null
8975,OPs en Carros,Rollos Tela,2024-02-16 14:09:58,null
8974,Dividir Sticker,COMA,2024-02-16 14:09:57,null
8973,Consulta ventana,LOGISTICA,2024-02-16 14:09:55,null
8972,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:09:53,null
8971,Consulta ventana,LOGISTICA,2024-02-16 14:09:44,null
8970,Trazo,PRODUCCIÓN,2024-02-16 14:09:43,null
8969,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:09:29,null
8968,Trazo,PRODUCCIÓN,2024-02-16 14:09:29,null
8967,Consulta ventana,LOGISTICA,2024-02-16 14:09:29,null
8966,Imprimir sticker,COMA,2024-02-16 14:09:28,null
8965,Tiquete de Corte,REPORTES,2024-02-16 14:08:44,null
8964,Información Rollo,Rollos Tela,2024-02-16 14:08:39,null
8963,Devolución de rollos-RMA,PLANEACIÓN,2024-02-16 14:08:23,null
8962,Imprimir sticker,COMA,2024-02-16 14:08:01,null
8961,Tiquete de Corte,REPORTES,2024-02-16 14:08:01,null
8960,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:07:58,null
8959,Producción Tendido/Corte,REPORTES,2024-02-16 14:07:54,null
8958,Hoja de paqueteo,REPORTES,2024-02-16 14:07:31,null
8957,OP en Proceso,REPORTES,2024-02-16 14:07:27,null
8956,Consulta ventana,LOGISTICA,2024-02-16 14:07:24,null
8955,OPs en Carros,Rollos Tela,2024-02-16 14:07:07,null
8954,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:07:04,null
8953,Tiquete de Corte,REPORTES,2024-02-16 14:07:01,null
8952,Wip Semaforo,REPORTES,2024-02-16 14:07:00,null
8951,Rutas,COLECCION,2024-02-16 14:06:52,null
8950,Dashboard Ventana,LOGISTICA,2024-02-16 14:06:44,null
8949,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:06:38,null
8948,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:06:33,null
8947,Consulta ventana,LOGISTICA,2024-02-16 14:06:19,null
8946,Hoja de paqueteo,REPORTES,2024-02-16 14:05:58,null
8945,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:05:57,null
8944,Consulta ventana,LOGISTICA,2024-02-16 14:05:37,null
8943,Trazo,PRODUCCIÓN,2024-02-16 14:05:34,null
8942,Tiquete de Corte,REPORTES,2024-02-16 14:05:31,null
8941,Hoja de paqueteo,REPORTES,2024-02-16 14:05:30,null
8940,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:05:23,null
8939,Lectura Corte Tiempo Real,SDP,2024-02-16 14:05:17,null
8938,Tiquete de Corte,REPORTES,2024-02-16 14:05:12,null
8937,Consulta ventana,LOGISTICA,2024-02-16 14:05:11,null
8936,Consulta ventana,LOGISTICA,2024-02-16 14:05:08,null
8935,Lectura Corte Tiempo Real,SDP,2024-02-16 14:05:07,null
8934,Dashboard Ventana,LOGISTICA,2024-02-16 14:05:04,null
8933,Trazo,PRODUCCIÓN,2024-02-16 14:05:00,null
8932,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:04:57,null
8931,Consulta ventana,LOGISTICA,2024-02-16 14:04:51,null
8930,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:04:41,null
8929,Liquidación,PLANEACIÓN,2024-02-16 14:04:40,null
8928,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:04:36,null
8927,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:04:33,null
8926,Consulta ventana,LOGISTICA,2024-02-16 14:04:13,null
8925,Consulta Mesa Foleo,SDP,2024-02-16 14:04:09,null
8924,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:04:04,null
8923,Consulta ventana,LOGISTICA,2024-02-16 14:03:54,null
8922,Registro Auditoria BPT,LOGISTICA,2024-02-16 14:03:42,null
8921,Consulta ventana,LOGISTICA,2024-02-16 14:03:38,null
8920,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 14:03:32,null
8919,OP - Calidad,LOGISTICA,2024-02-16 14:03:30,null
8918,Hoja de paqueteo,REPORTES,2024-02-16 14:03:21,null
8917,Wip Planta,REPORTES,2024-02-16 14:03:18,null
8916,Hoja de paqueteo,REPORTES,2024-02-16 14:02:47,null
8915,Aprobación BU,PLANEACIÓN,2024-02-16 14:02:32,null
8914,Imprimir sticker tendido,COMA,2024-02-16 14:02:04,null
8913,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 14:01:57,null
8912,Tiquete de Corte,REPORTES,2024-02-16 14:01:55,null
8911,Imprimir sticker,COMA,2024-02-16 14:01:47,null
8910,Producción Tendido/Corte,REPORTES,2024-02-16 14:01:44,null
8909,Trazo,PRODUCCIÓN,2024-02-16 14:01:20,null
8908,Agregar rollo a carro,Rollos Tela,2024-02-16 14:00:47,null
8907,Trazo,PRODUCCIÓN,2024-02-16 14:00:26,null
8906,Trazo,PRODUCCIÓN,2024-02-16 14:00:21,null
8905,Rollos en Bodega,Rollos Tela,2024-02-16 14:00:10,null
8904,Consulta ventana,LOGISTICA,2024-02-16 14:00:07,null
8903,Tiquete de Corte,REPORTES,2024-02-16 13:59:56,null
8902,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:59:48,null
8901,Asignar Rollos,Rollos Tela,2024-02-16 13:59:43,null
8900,Hoja de paqueteo,REPORTES,2024-02-16 13:59:42,null
8899,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:59:41,null
8898,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:59:32,null
8897,Aprobación BU,PLANEACIÓN,2024-02-16 13:59:28,null
8896,Lectura Corte Tiempo Real,SDP,2024-02-16 13:59:22,null
8895,Lectura Corte Tiempo Real,SDP,2024-02-16 13:59:16,null
8894,Consulta ventana,LOGISTICA,2024-02-16 13:59:14,null
8893,Consulta ventana,LOGISTICA,2024-02-16 13:59:13,null
8892,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 13:59:10,null
8891,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:59:06,null
8890,Consulta ventana,LOGISTICA,2024-02-16 13:58:55,null
8889,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:58:36,null
8888,Referencias,Rollos Tela,2024-02-16 13:58:35,null
8887,Consulta ventana,LOGISTICA,2024-02-16 13:58:29,null
8886,Wip Semaforo,REPORTES,2024-02-16 13:58:21,null
8885,Consulta ventana,LOGISTICA,2024-02-16 13:58:17,null
8884,Consulta ventana,LOGISTICA,2024-02-16 13:58:08,null
8883,Crear Requisiciones,PLANEACIÓN,2024-02-16 13:58:05,null
8882,Movimiento por OP,REPORTES,2024-02-16 13:57:58,null
8881,Referencias,Rollos Tela,2024-02-16 13:57:54,null
8880,Tiquete de Corte,REPORTES,2024-02-16 13:57:51,null
8879,Consulta ventana,LOGISTICA,2024-02-16 13:57:43,null
8878,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:57:31,null
8877,Trazo,PRODUCCIÓN,2024-02-16 13:57:12,null
8876,Consulta ventana,LOGISTICA,2024-02-16 13:57:11,null
8875,Estatus Sticker,Defectos Calidad,2024-02-16 13:57:02,null
8874,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:56:47,null
8873,Tiquete de Corte,REPORTES,2024-02-16 13:56:44,null
8872,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:56:39,null
8871,Consulta ventana,LOGISTICA,2024-02-16 13:56:36,null
8870,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:56:29,null
8869,Aprobación BU,PLANEACIÓN,2024-02-16 13:56:19,null
8868,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:56:17,null
8867,Rollos por DO,PLANEACIÓN,2024-02-16 13:56:14,null
8866,Consulta ventana,LOGISTICA,2024-02-16 13:56:11,null
8865,Crear Requisiciones,PLANEACIÓN,2024-02-16 13:55:40,null
8864,Movimiento por OP,REPORTES,2024-02-16 13:55:40,null
8863,Hoja de paqueteo,REPORTES,2024-02-16 13:55:31,null
8862,Consulta ventana,LOGISTICA,2024-02-16 13:55:29,null
8861,Imprimir sticker,COMA,2024-02-16 13:55:27,null
8860,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:55:21,null
8859,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:55:19,null
8858,Estatus Sticker,Defectos Calidad,2024-02-16 13:55:16,null
8857,Consulta ventana,LOGISTICA,2024-02-16 13:55:15,null
8856,Imprimir sticker,COMA,2024-02-16 13:55:11,null
8855,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:55:09,null
8854,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:55:07,null
8853,Consulta ventana,LOGISTICA,2024-02-16 13:54:57,null
8852,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:54:56,null
8851,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:54:48,null
8850,Trazo,PRODUCCIÓN,2024-02-16 13:54:47,null
8849,Consulta ventana,LOGISTICA,2024-02-16 13:54:45,null
8848,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:54:38,null
8847,OP - Calidad,LOGISTICA,2024-02-16 13:54:35,null
8846,Preasignar Tela OP,Rollos Tela,2024-02-16 13:54:24,null
8845,Consulta ventana,LOGISTICA,2024-02-16 13:54:24,null
8844,OP - Calidad,LOGISTICA,2024-02-16 13:54:19,null
8843,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:54:17,null
8842,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:54:15,null
8841,Consulta ventana,LOGISTICA,2024-02-16 13:54:00,null
8840,Registro Auditoria BPT,LOGISTICA,2024-02-16 13:53:59,null
8839,Importar liquidación corte,PLANEACIÓN,2024-02-16 13:53:58,null
8838,Consulta ventana,LOGISTICA,2024-02-16 13:53:53,null
8837,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:39,null
8836,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:53:35,null
8835,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:33,null
8834,Consulta ventana,LOGISTICA,2024-02-16 13:53:33,null
8833,OP - Calidad,LOGISTICA,2024-02-16 13:53:28,null
8832,Rollos en Bodega,Rollos Tela,2024-02-16 13:53:27,null
8831,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:25,null
8830,Consulta ventana,LOGISTICA,2024-02-16 13:53:23,null
8829,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:53:20,null
8828,Paqueteo,COMA,2024-02-16 13:53:15,null
8827,Rollos por DO,PLANEACIÓN,2024-02-16 13:53:11,null
8826,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:09,null
8825,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:02,null
8824,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:53:00,null
8823,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:53:00,null
8822,OP - Calidad,LOGISTICA,2024-02-16 13:52:55,null
8821,Consulta ventana,LOGISTICA,2024-02-16 13:52:54,null
8820,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 13:52:52,null
8819,OPs en Carros,Rollos Tela,2024-02-16 13:52:51,null
8818,Consulta ventana,LOGISTICA,2024-02-16 13:52:46,null
8817,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:52:37,null
8816,Movimiento por OP,REPORTES,2024-02-16 13:52:35,null
8815,Preasignar Tela OP,Rollos Tela,2024-02-16 13:52:27,null
8814,Consulta ventana,LOGISTICA,2024-02-16 13:52:23,null
8813,Consulta ventana,LOGISTICA,2024-02-16 13:52:23,null
8812,Asignar Rollos,Rollos Tela,2024-02-16 13:52:19,null
8811,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:52:14,null
8810,Hoja de paqueteo,REPORTES,2024-02-16 13:52:11,null
8809,Descargar Rollos,Rollos Tela,2024-02-16 13:52:11,null
8808,Consulta ventana,LOGISTICA,2024-02-16 13:51:59,null
8807,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:51:53,null
8806,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:51:41,null
8805,Trazo,PRODUCCIÓN,2024-02-16 13:51:37,null
8804,Liberar Calidad,CALIDAD TELA,2024-02-16 13:51:30,null
8803,Wip BPT Enterprise,REPORTES,2024-02-16 13:51:04,null
8802,Registro Auditoria BPT,LOGISTICA,2024-02-16 13:50:56,null
8801,Movimiento por OP,REPORTES,2024-02-16 13:50:51,null
8800,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:50:48,null
8799,Consulta ventana,LOGISTICA,2024-02-16 13:50:42,null
8798,Programa Corte,PRODUCCIÓN,2024-02-16 13:50:40,null
8797,Información Rollo,CALIDAD TELA,2024-02-16 13:50:36,null
8796,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:50:35,null
8795,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:50:32,null
8794,Trazo,PRODUCCIÓN,2024-02-16 13:50:30,null
8793,Consulta ventana,LOGISTICA,2024-02-16 13:50:28,null
8792,Consulta ventana,LOGISTICA,2024-02-16 13:50:20,null
8791,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:50:19,null
8790,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:50:17,null
8789,Producción Corte,REPORTES,2024-02-16 13:50:14,null
8788,Aprobación BU,PLANEACIÓN,2024-02-16 13:50:11,null
8787,Consulta ventana,LOGISTICA,2024-02-16 13:50:10,null
8786,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:50:02,null
8785,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:49:47,null
8784,Pruebas de Laboratorio,CALIDAD TELA,2024-02-16 13:49:45,null
8783,Hoja de paqueteo,REPORTES,2024-02-16 13:49:44,null
8782,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:49:44,null
8781,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:49:36,null
8780,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:49:29,null
8779,Consulta ventana,LOGISTICA,2024-02-16 13:49:29,null
8778,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 13:49:21,null
8777,Sol. Aprobación/rechazo,PLANEACIÓN,2024-02-16 13:49:13,null
8776,Consulta ventana,LOGISTICA,2024-02-16 13:49:13,null
8775,Consulta ventana,LOGISTICA,2024-02-16 13:49:13,null
8774,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:49:00,null
8773,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:48:57,null
8772,Secuencia Tono,CALIDAD TELA,2024-02-16 13:48:56,null
8771,Consulta ventana,LOGISTICA,2024-02-16 13:48:55,null
8770,Hoja de paqueteo,REPORTES,2024-02-16 13:48:54,null
8769,Hoja de paqueteo,REPORTES,2024-02-16 13:48:48,null
8768,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:48:39,null
8767,Dividir Sticker,COMA,2024-02-16 13:48:35,null
8766,Consulta ventana,LOGISTICA,2024-02-16 13:48:34,null
8765,Consulta ventana,LOGISTICA,2024-02-16 13:48:31,null
8764,Consulta ventana,LOGISTICA,2024-02-16 13:48:28,null
8763,OP - Calidad,LOGISTICA,2024-02-16 13:48:26,null
8762,Trazo,PRODUCCIÓN,2024-02-16 13:48:22,null
8761,Consulta ventana,LOGISTICA,2024-02-16 13:48:18,null
8760,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:48:03,null
8759,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:48:00,null
8758,Ltra tendido en tiempo fijo,COMA,2024-02-16 13:47:56,null
8757,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:47:55,null
8756,Consulta ventana,LOGISTICA,2024-02-16 13:47:53,null
8755,Producción Diaria,REPORTES,2024-02-16 13:47:50,null
8754,Trazo,PRODUCCIÓN,2024-02-16 13:47:49,null
8753,Imprimir sticker,COMA,2024-02-16 13:47:48,null
8752,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:47:45,null
8751,Estilo,COLECCION,2024-02-16 13:47:40,null
8750,Trazo,PRODUCCIÓN,2024-02-16 13:47:23,null
8749,Tipos Partes Estilo,COLECCION,2024-02-16 13:47:19,null
8748,Aprobar/rechazar - BU,PLANEACIÓN,2024-02-16 13:47:16,null
8747,Estatus Sticker,Defectos Calidad,2024-02-16 13:47:16,null
8746,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:47:12,null
8745,Trazo,PRODUCCIÓN,2024-02-16 13:47:08,null
8744,Movimiento por OP,REPORTES,2024-02-16 13:47:04,null
8743,Revisión tela (Touch),CALIDAD TELA,2024-02-16 13:47:02,null
8742,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:47:01,null
8741,Trazo,PRODUCCIÓN,2024-02-16 13:46:58,null
8740,Estilo,COLECCION,2024-02-16 13:46:56,null
8739,Tiquete de Corte,REPORTES,2024-02-16 13:46:53,null
8738,Consulta ventana,LOGISTICA,2024-02-16 13:46:49,null
8737,Tipos Partes Estilo,COLECCION,2024-02-16 13:46:48,null
8736,Aprobación BU,PLANEACIÓN,2024-02-16 13:46:45,null
8735,Asignar Rollos,Rollos Tela,2024-02-16 13:46:42,null
8734,Consulta ventana,LOGISTICA,2024-02-16 13:46:40,null
8733,Imprimir sticker,COMA,2024-02-16 13:46:36,null
8732,Wip Planta,REPORTES,2024-02-16 13:46:33,null
8731,Movimiento por OP,REPORTES,2024-02-16 13:46:31,null
8730,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:46:30,null
8729,Asignar Rollos,Rollos Tela,2024-02-16 13:46:22,null
8728,Movimiento por OP,REPORTES,2024-02-16 13:46:16,null
8727,Consulta ventana,LOGISTICA,2024-02-16 13:46:13,null
8726,Reportes,CALIDAD TELA,2024-02-16 13:46:11,null
8725,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:46:07,null
8724,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:46:06,null
8723,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:45:56,null
8722,Trazo,PRODUCCIÓN,2024-02-16 13:45:54,null
8721,Enviar - Auditoria BPT,LOGISTICA,2024-02-16 13:45:47,null
8720,Consulta ventana,LOGISTICA,2024-02-16 13:45:29,null
8719,Consulta ventana,LOGISTICA,2024-02-16 13:45:28,null
8718,Consulta ventana,LOGISTICA,2024-02-16 13:45:21,null
8717,Asignar Rollos,Rollos Tela,2024-02-16 13:45:21,null
8716,Reportes,CALIDAD TELA,2024-02-16 13:45:13,null
8715,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:45:08,null
8714,Consulta ventana,LOGISTICA,2024-02-16 13:45:06,null
8713,Consulta ventana,LOGISTICA,2024-02-16 13:45:06,null
8712,Trazo,PRODUCCIÓN,2024-02-16 13:45:00,null
8711,Consulta ventana,LOGISTICA,2024-02-16 13:44:58,null
8710,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:44:54,null
8709,Paqueteo,COMA,2024-02-16 13:44:44,null
8708,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:44:43,null
8707,Consulta ventana,LOGISTICA,2024-02-16 13:44:41,null
8706,Registro Auditoria BPT,LOGISTICA,2024-02-16 13:44:38,null
8705,Consulta ventana,LOGISTICA,2024-02-16 13:44:36,null
8704,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:44:36,null
8703,Imprimir sticker,COMA,2024-02-16 13:44:35,null
8702,Trazo,PRODUCCIÓN,2024-02-16 13:44:29,null
8701,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:44:27,null
8700,Consulta ventana,LOGISTICA,2024-02-16 13:44:24,null
8699,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:44:19,null
8698,Trazo,PRODUCCIÓN,2024-02-16 13:44:19,null
8697,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:44:18,null
8696,OP Pendientes de Trazo,PRODUCCIÓN,2024-02-16 13:44:16,null
8695,Asignar Rollos,Rollos Tela,2024-02-16 13:44:12,null
8694,Trazo,PRODUCCIÓN,2024-02-16 13:44:10,null
8693,OP - Calidad,LOGISTICA,2024-02-16 13:44:09,null
8692,Consulta ventana,LOGISTICA,2024-02-16 13:44:06,null
8691,Consulta ventana,LOGISTICA,2024-02-16 13:44:05,null
8690,Asignar Rollos,Rollos Tela,2024-02-16 13:44:02,null
8689,Consulta ventana,LOGISTICA,2024-02-16 13:44:01,null
8688,Información Rollo,CALIDAD TELA,2024-02-16 13:43:58,null
8687,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:43:57,null
8686,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:43:54,null
8685,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:43:48,null
8684,Movimiento por OP,REPORTES,2024-02-16 13:43:38,null
8683,Crear Requisiciones,PLANEACIÓN,2024-02-16 13:43:27,null
8682,Movimiento por OP,REPORTES,2024-02-16 13:43:06,null
8681,Trazo,PRODUCCIÓN,2024-02-16 13:43:03,null
8680,Movimiento por OP,REPORTES,2024-02-16 13:43:03,null
8679,Imprimir sticker,COMA,2024-02-16 13:43:01,null
8678,Producción Diaria,REPORTES,2024-02-16 13:42:52,null
8677,Tiquete de Corte,REPORTES,2024-02-16 13:42:32,null
8676,Consulta ventana,LOGISTICA,2024-02-16 13:42:32,null
8675,Sincronizacion LTLabs,COMA,2024-02-16 13:42:23,null
8674,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:42:22,null
8673,Tiquete de Corte,REPORTES,2024-02-16 13:42:10,null
8672,Trazo,PRODUCCIÓN,2024-02-16 13:42:05,null
8671,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:42:04,null
8670,Confirmación Gerencia BU,PLANEACIÓN,2024-02-16 13:42:03,null
8669,Ingreso a ventana/detalle,LOGISTICA,2024-02-16 13:41:51,null
8668,Consulta ventana,LOGISTICA,2024-02-16 13:41:47,null
8667,Sincronizacion LTLabs,COMA,2024-02-16 13:41:44,null
8666,Movimiento por OP,REPORTES,2024-02-16 13:41:43,null
